cost_complexity,tree_depth,min_n,.metric,.estimator,mean,n,std_err,.config
0.1,5,40,roc_auc,hand_till,0.7595454329388219,10,0.00452802614292548,Preprocessor1_Model105
1e-10,11,40,accuracy,multiclass,0.7895850395850396,10,0.011530005652251674,Preprocessor1_Model106
1e-10,11,40,gain_capture,macro,0.8814900897792758,10,0.006480443263979457,Preprocessor1_Model106
1e-10,11,40,precision,macro,0.7919253170801126,10,0.011802667648431152,Preprocessor1_Model106
1e-10,11,40,recall,macro,0.7907633390133282,10,0.012349871124084538,Preprocessor1_Model106
1e-10,11,40,roc_auc,hand_till,0.9412028996036619,10,0.003464846095190485,Preprocessor1_Model106
1.7782794100389228e-8,11,40,accuracy,multiclass,0.7895850395850396,10,0.011530005652251674,Preprocessor1_Model107
1.7782794100389228e-8,11,40,gain_capture,macro,0.8814900897792758,10,0.006480443263979457,Preprocessor1_Model107
1.7782794100389228e-8,11,40,precision,macro,0.7919253170801126,10,0.011802667648431152,Preprocessor1_Model107
1.7782794100389228e-8,11,40,recall,macro,0.7907633390133282,10,0.012349871124084538,Preprocessor1_Model107
1.7782794100389228e-8,11,40,roc_auc,hand_till,0.9412028996036619,10,0.003464846095190485,Preprocessor1_Model107
3.162277660168379e-6,11,40,accuracy,multiclass,0.7895850395850396,10,0.011530005652251674,Preprocessor1_Model108
3.162277660168379e-6,11,40,gain_capture,macro,0.8814900897792758,10,0.006480443263979457,Preprocessor1_Model108
3.162277660168379e-6,11,40,precision,macro,0.7919253170801126,10,0.011802667648431152,Preprocessor1_Model108
3.162277660168379e-6,11,40,recall,macro,0.7907633390133282,10,0.012349871124084538,Preprocessor1_Model108
3.162277660168379e-6,11,40,roc_auc,hand_till,0.9412028996036619,10,0.003464846095190485,Preprocessor1_Model108
5.623413251903491e-4,11,40,accuracy,multiclass,0.7851988351988352,10,0.010603023391786811,Preprocessor1_Model109
5.623413251903491e-4,11,40,gain_capture,macro,0.8771479223688554,10,0.005935753413141415,Preprocessor1_Model109
5.623413251903491e-4,11,40,precision,macro,0.7864814890698749,10,0.010780476861100922,Preprocessor1_Model109
5.623413251903491e-4,11,40,recall,macro,0.7858679160132865,10,0.011477955804971133,Preprocessor1_Model109
5.623413251903491e-4,11,40,roc_auc,hand_till,0.9391000897109272,10,0.003169044604666472,Preprocessor1_Model109
0.1,11,40,accuracy,multiclass,0.4890151515151515,10,0.011803927132040992,Preprocessor1_Model110
0.1,11,40,gain_capture,macro,0.511573998078032,10,0.008866942048003385,Preprocessor1_Model110
0.1,11,40,precision,macro,0.5670950262698684,10,0.012299719140801588,Preprocessor1_Model110
0.1,11,40,recall,macro,0.46851631087258594,10,0.00859876746376464,Preprocessor1_Model110
0.1,11,40,roc_auc,hand_till,0.7595454329388219,10,0.00452802614292548,Preprocessor1_Model110
1e-10,17,40,accuracy,multiclass,0.7919419419419419,10,0.01150483990998681,Preprocessor1_Model111
1e-10,17,40,gain_capture,macro,0.8836326768957632,10,0.0065124541501267305,Preprocessor1_Model111
1e-10,17,40,precision,macro,0.7929643848611282,10,0.011891014381980688,Preprocessor1_Model111
1e-10,17,40,recall,macro,0.7927234051553131,10,0.012244898011505877,Preprocessor1_Model111
1e-10,17,40,roc_auc,hand_till,0.9422629820239705,10,0.003465217349054267,Preprocessor1_Model111
1.7782794100389228e-8,17,40,accuracy,multiclass,0.7919419419419419,10,0.01150483990998681,Preprocessor1_Model112
1.7782794100389228e-8,17,40,gain_capture,macro,0.8836326768957632,10,0.0065124541501267305,Preprocessor1_Model112
1.7782794100389228e-8,17,40,precision,macro,0.7929643848611282,10,0.011891014381980688,Preprocessor1_Model112
1.7782794100389228e-8,17,40,recall,macro,0.7927234051553131,10,0.012244898011505877,Preprocessor1_Model112
1.7782794100389228e-8,17,40,roc_auc,hand_till,0.9422629820239705,10,0.003465217349054267,Preprocessor1_Model112
3.162277660168379e-6,17,40,accuracy,multiclass,0.7919419419419419,10,0.01150483990998681,Preprocessor1_Model113
3.162277660168379e-6,17,40,gain_capture,macro,0.8836326768957632,10,0.0065124541501267305,Preprocessor1_Model113
3.162277660168379e-6,17,40,precision,macro,0.7929643848611282,10,0.011891014381980688,Preprocessor1_Model113
3.162277660168379e-6,17,40,recall,macro,0.7927234051553131,10,0.012244898011505877,Preprocessor1_Model113
3.162277660168379e-6,17,40,roc_auc,hand_till,0.9422629820239705,10,0.003465217349054267,Preprocessor1_Model113
5.623413251903491e-4,17,40,accuracy,multiclass,0.7878924378924379,10,0.010243234733497392,Preprocessor1_Model114
5.623413251903491e-4,17,40,gain_capture,macro,0.8794076137690388,10,0.005918343061849113,Preprocessor1_Model114
5.623413251903491e-4,17,40,precision,macro,0.7885004113074943,10,0.010558896321902997,Preprocessor1_Model114
5.623413251903491e-4,17,40,recall,macro,0.7882582298736549,10,0.011026268999230522,Preprocessor1_Model114
5.623413251903491e-4,17,40,roc_auc,hand_till,0.9402038353971092,10,0.0031550190488224884,Preprocessor1_Model114
0.1,17,40,accuracy,multiclass,0.4890151515151515,10,0.011803927132040992,Preprocessor1_Model115
0.1,17,40,gain_capture,macro,0.511573998078032,10,0.008866942048003385,Preprocessor1_Model115
0.1,17,40,precision,macro,0.5670950262698684,10,0.012299719140801588,Preprocessor1_Model115
0.1,17,40,recall,macro,0.46851631087258594,10,0.00859876746376464,Preprocessor1_Model115
0.1,17,40,roc_auc,hand_till,0.7595454329388219,10,0.00452802614292548,Preprocessor1_Model115
1e-10,23,40,accuracy,multiclass,0.7919419419419419,10,0.01150483990998681,Preprocessor1_Model116
1e-10,23,40,gain_capture,macro,0.8836326768957632,10,0.0065124541501267305,Preprocessor1_Model116
1e-10,23,40,precision,macro,0.7929643848611282,10,0.011891014381980688,Preprocessor1_Model116
1e-10,23,40,recall,macro,0.7927234051553131,10,0.012244898011505877,Preprocessor1_Model116
1e-10,23,40,roc_auc,hand_till,0.9422629820239705,10,0.003465217349054267,Preprocessor1_Model116
1.7782794100389228e-8,23,40,accuracy,multiclass,0.7919419419419419,10,0.01150483990998681,Preprocessor1_Model117
1.7782794100389228e-8,23,40,gain_capture,macro,0.8836326768957632,10,0.0065124541501267305,Preprocessor1_Model117
1.7782794100389228e-8,23,40,precision,macro,0.7929643848611282,10,0.011891014381980688,Preprocessor1_Model117
1.7782794100389228e-8,23,40,recall,macro,0.7927234051553131,10,0.012244898011505877,Preprocessor1_Model117
1.7782794100389228e-8,23,40,roc_auc,hand_till,0.9422629820239705,10,0.003465217349054267,Preprocessor1_Model117
3.162277660168379e-6,23,40,accuracy,multiclass,0.7919419419419419,10,0.01150483990998681,Preprocessor1_Model118
3.162277660168379e-6,23,40,gain_capture,macro,0.8836326768957632,10,0.0065124541501267305,Preprocessor1_Model118
3.162277660168379e-6,23,40,precision,macro,0.7929643848611282,10,0.011891014381980688,Preprocessor1_Model118
3.162277660168379e-6,23,40,recall,macro,0.7927234051553131,10,0.012244898011505877,Preprocessor1_Model118
3.162277660168379e-6,23,40,roc_auc,hand_till,0.9422629820239705,10,0.003465217349054267,Preprocessor1_Model118
5.623413251903491e-4,23,40,accuracy,multiclass,0.7878924378924379,10,0.010243234733497392,Preprocessor1_Model119
5.623413251903491e-4,23,40,gain_capture,macro,0.8794076137690388,10,0.005918343061849113,Preprocessor1_Model119
5.623413251903491e-4,23,40,precision,macro,0.7885004113074943,10,0.010558896321902997,Preprocessor1_Model119
5.623413251903491e-4,23,40,recall,macro,0.7882582298736549,10,0.011026268999230522,Preprocessor1_Model119
5.623413251903491e-4,23,40,roc_auc,hand_till,0.9402038353971092,10,0.0031550190488224884,Preprocessor1_Model119
0.1,23,40,accuracy,multiclass,0.4890151515151515,10,0.011803927132040992,Preprocessor1_Model120
0.1,23,40,gain_capture,macro,0.511573998078032,10,0.008866942048003385,Preprocessor1_Model120
0.1,23,40,precision,macro,0.5670950262698684,10,0.012299719140801588,Preprocessor1_Model120
0.1,23,40,recall,macro,0.46851631087258594,10,0.00859876746376464,Preprocessor1_Model120
0.1,23,40,roc_auc,hand_till,0.7595454329388219,10,0.00452802614292548,Preprocessor1_Model120
1e-10,30,40,accuracy,multiclass,0.7919419419419419,10,0.01150483990998681,Preprocessor1_Model121
1e-10,30,40,gain_capture,macro,0.8836326768957632,10,0.0065124541501267305,Preprocessor1_Model121
1e-10,30,40,precision,macro,0.7929643848611282,10,0.011891014381980688,Preprocessor1_Model121
1e-10,30,40,recall,macro,0.7927234051553131,10,0.012244898011505877,Preprocessor1_Model121
1e-10,30,40,roc_auc,hand_till,0.9422629820239705,10,0.003465217349054267,Preprocessor1_Model121
1.7782794100389228e-8,30,40,accuracy,multiclass,0.7919419419419419,10,0.01150483990998681,Preprocessor1_Model122
1.7782794100389228e-8,30,40,gain_capture,macro,0.8836326768957632,10,0.0065124541501267305,Preprocessor1_Model122
1.7782794100389228e-8,30,40,precision,macro,0.7929643848611282,10,0.011891014381980688,Preprocessor1_Model122
1.7782794100389228e-8,30,40,recall,macro,0.7927234051553131,10,0.012244898011505877,Preprocessor1_Model122
1.7782794100389228e-8,30,40,roc_auc,hand_till,0.9422629820239705,10,0.003465217349054267,Preprocessor1_Model122
3.162277660168379e-6,30,40,accuracy,multiclass,0.7919419419419419,10,0.01150483990998681,Preprocessor1_Model123
3.162277660168379e-6,30,40,gain_capture,macro,0.8836326768957632,10,0.0065124541501267305,Preprocessor1_Model123
3.162277660168379e-6,30,40,precision,macro,0.7929643848611282,10,0.011891014381980688,Preprocessor1_Model123
3.162277660168379e-6,30,40,recall,macro,0.7927234051553131,10,0.012244898011505877,Preprocessor1_Model123
3.162277660168379e-6,30,40,roc_auc,hand_till,0.9422629820239705,10,0.003465217349054267,Preprocessor1_Model123
5.623413251903491e-4,30,40,accuracy,multiclass,0.7878924378924379,10,0.010243234733497392,Preprocessor1_Model124
5.623413251903491e-4,30,40,gain_capture,macro,0.8794076137690388,10,0.005918343061849113,Preprocessor1_Model124
5.623413251903491e-4,30,40,precision,macro,0.7885004113074943,10,0.010558896321902997,Preprocessor1_Model124
5.623413251903491e-4,30,40,recall,macro,0.7882582298736549,10,0.011026268999230522,Preprocessor1_Model124
5.623413251903491e-4,30,40,roc_auc,hand_till,0.9402038353971092,10,0.0031550190488224884,Preprocessor1_Model124
0.1,30,40,accuracy,multiclass,0.4890151515151515,10,0.011803927132040992,Preprocessor1_Model125
0.1,30,40,gain_capture,macro,0.511573998078032,10,0.008866942048003385,Preprocessor1_Model125
0.1,30,40,precision,macro,0.5670950262698684,10,0.012299719140801588,Preprocessor1_Model125
0.1,30,40,recall,macro,0.46851631087258594,10,0.00859876746376464,Preprocessor1_Model125
0.1,30,40,roc_auc,hand_till,0.7595454329388219,10,0.00452802614292548,Preprocessor1_Model125
